Filename,lemma_ttr,lemma_mattr,lexical_density_tokens,lexical_density_types,syn_overlap_sent_noun,syn_overlap_sent_verb,syn_overlap_para_noun,syn_overlap_para_verb,sdi_noun,sdi_verb
CNN_DailyMail_Entry_26.txt,0.4413145539906103,0.8189173228346447,0.5539906103286385,0.8297872340425532,1.0,0.2222222222222222,1.0,8.666666666666666,0.6151226158038147,0.4588545095457538
CNN_DailyMail_Entry_56.txt,0.4936708860759494,0.8051685393258433,0.5474683544303798,0.7435897435897436,1.4166666666666667,0.5,2.5,1.5,0.5674157303370787,0.6556390977443609
CNN_DailyMail_Entry_11.txt,0.5131578947368421,0.7530097087378643,0.5460526315789473,0.6923076923076923,0.42857142857142855,0.14285714285714285,7.5,1.0,0.6951219512195121,0.4807017543859649
CNN_DailyMail_Entry_115.txt,0.34325396825396826,0.7570177267987496,0.4712301587301587,0.7890173410404624,0.25316455696202533,0.17721518987341772,3.5,4.5,0.5828220858895705,0.3888286334056399
CNN_DailyMail_Entry_88.txt,0.4794238683127572,0.8042105263157892,0.5246913580246914,0.7725321888412017,1.0,0.7272727272727273,4.0,2.5,0.6114732724902217,0.5058697972251868
CNN_DailyMail_Entry_20.txt,0.5033259423503326,0.8139800995024864,0.5432372505543237,0.7400881057268722,1.0476190476190477,0.7619047619047619,3.3333333333333335,0.3333333333333333,0.648062015503876,0.5708029197080292
CNN_DailyMail_Entry_33.txt,0.5,0.79443298969072,0.548689138576779,0.7902621722846442,1.0909090909090908,0.13636363636363635,2.5,0.5,0.6060311284046692,0.6460674157303371
CNN_DailyMail_Entry_42.txt,0.357187696170747,0.7979533678756355,0.583804143126177,0.8383128295254832,1.639344262295082,0.4426229508196721,4.666666666666667,1.0,0.4122448979591837,0.3850291349170775
CNN_DailyMail_Entry_112.txt,0.4149590163934426,0.8101833872707633,0.5266393442622951,0.8098765432098766,1.1395348837209303,0.13953488372093023,16.5,0.0,0.5847123719464145,0.5258064516129032
CNN_DailyMail_Entry_78.txt,0.3914285714285714,0.8172043010752659,0.57,0.781021897810219,1.8823529411764706,0.38235294117647056,4.0,1.0,0.4568744662681469,0.4145818441744103
CNN_DailyMail_Entry_25.txt,0.42417582417582417,0.8074876847290641,0.5824175824175825,0.772020725388601,3.4210526315789473,0.47368421052631576,9.0,2.5,0.4682634730538922,0.4887573964497041
